t,state,x,y,z,qw,qx,qy,qz,vx,vy,vz,fx,fy,fz
440.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
441.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
441.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
441.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
441.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
441.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
441.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
441.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
441.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
441.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
441.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
442.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
442.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
442.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
442.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
442.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
442.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
442.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
442.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
442.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
442.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
443.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
443.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
443.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
443.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
443.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
443.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
443.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
443.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
443.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
443.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
444.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
444.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
444.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
444.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
444.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
444.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
444.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
444.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
444.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
444.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
445.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
445.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
445.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
445.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
445.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
445.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
445.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
445.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
445.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
445.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
446.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
446.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
446.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
446.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
446.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
446.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
446.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
446.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
446.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
446.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
447.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
447.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
447.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
447.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
447.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
447.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
447.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
447.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
447.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
447.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
448.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
448.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
448.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
448.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
448.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
448.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
448.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
448.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
448.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
448.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
449.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
449.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
449.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
449.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
449.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
449.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
449.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
449.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
449.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
449.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
450.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
450.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
450.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
450.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
450.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
450.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
450.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
450.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
450.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
450.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
451.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
451.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
451.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
451.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
451.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
451.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
451.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
451.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
451.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
451.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
452.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
452.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
452.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
452.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
452.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
452.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
452.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
452.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
452.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
452.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
453.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
453.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
453.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
453.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
453.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
453.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
453.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
453.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
453.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
453.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
454.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
454.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
454.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
454.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
454.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
454.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
454.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
454.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
454.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
454.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
455.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
455.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
455.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
455.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
455.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
455.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
455.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
455.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
455.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
455.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
456.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
456.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
456.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
456.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
456.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
456.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
456.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
456.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
456.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
456.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
457.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
457.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
457.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
457.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
457.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
457.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
457.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
457.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
457.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
457.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
458.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
458.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
458.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
458.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
458.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
458.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
458.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
458.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
458.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
458.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
459.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
459.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
459.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
459.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
459.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
459.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
459.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
459.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
459.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
459.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
460.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
460.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
460.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
460.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
460.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
460.595,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
460.695,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
460.795,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
460.895,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
460.995,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
461.095,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
461.195,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
461.295,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
461.395,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,0.0,0.0,-0.0,0.0,0.0,0.0
461.495,LANDED,3.987,3.996,0.133,-0.9964,0.0,-0.0,-0.0842,-0.0,0.0,-0.0,0.0,0.0,0.0
